schedule_id,offering_id,day_of_week,start_time,end_time,classroom
5238,4976,금,09:30:00,10:45:00,18301
5239,4976,금,11:00:00,12:15:00,18301
5240,4977,금,13:00:00,14:15:00,18301
5241,4977,금,14:30:00,15:45:00,18301
5242,4978,월,13:00:00,14:15:00,18310
5243,4978,수,13:00:00,14:15:00,18310
5244,4979,월,14:30:00,15:45:00,18310
5245,4979,수,14:30:00,15:45:00,18310
5246,4980,금,09:30:00,10:45:00,18310
5247,4980,금,11:00:00,12:15:00,18310
5248,4981,금,13:00:00,14:15:00,18106
5249,4981,금,14:30:00,15:45:00,18106
5250,4994,월,17:30:00,18:45:00,18210
5251,4994,수,16:00:00,17:15:00,18210
5252,4995,월,17:30:00,18:45:00,18417
5253,4995,수,16:00:00,17:15:00,18417
5254,4996,월,17:30:00,18:45:00,18421
5255,4996,수,16:00:00,17:15:00,18421
5256,4997,월,14:30:00,15:45:00,18211
5257,4997,수,14:30:00,15:45:00,18211
5258,4998,월,16:00:00,17:15:00,18210
5259,4998,수,17:30:00,18:45:00,18210
5260,4999,화,16:00:00,17:15:00,18210
5261,4999,화,17:30:00,18:45:00,18210
5262,5000,목,16:00:00,17:15:00,18212
5263,5000,목,17:30:00,18:45:00,18212
5264,5001,화,13:00:00,14:15:00,7108
5265,5001,화,14:30:00,15:45:00,7108
5266,5002,월,13:00:00,14:15:00,3201
5267,5002,수,13:00:00,14:15:00,3201
5268,5003,화,16:00:00,17:15:00,3206
5269,5003,화,17:30:00,18:45:00,3206
5270,5004,목,16:00:00,17:15:00,3206
5271,5004,목,17:30:00,18:45:00,3206
5272,5005,월,14:30:00,15:45:00,3206
5273,5005,수,14:30:00,15:45:00,3206
5274,5006,월,13:00:00,14:15:00,3206
5275,5006,수,13:00:00,14:15:00,3206
5276,5007,금,09:30:00,10:45:00,3206
5277,5007,금,11:00:00,12:15:00,3206
5278,5008,금,13:00:00,14:15:00,3206
5279,5008,금,14:30:00,15:45:00,3206
5280,5009,목,13:00:00,14:15:00,3206
5281,5009,목,14:30:00,15:45:00,3206
5282,5010,화,16:00:00,17:15:00,18104
5283,5010,화,17:30:00,18:45:00,18104
5284,5011,목,16:00:00,17:15:00,18101
5285,5011,목,17:30:00,18:45:00,18101
5286,5012,월,14:30:00,15:45:00,3201
5287,5012,수,14:30:00,15:45:00,3201
5288,5016,월,13:00:00,14:15:00,18417
5289,5016,수,13:00:00,14:15:00,18417
5290,5017,목,13:00:00,14:15:00,18417
5291,5017,목,14:30:00,15:45:00,18417
5292,5018,목,16:00:00,17:15:00,18103
5293,5018,목,17:30:00,18:45:00,18103
5294,5019,월,09:30:00,10:45:00,7108
5295,5019,수,11:00:00,12:15:00,7108
5296,5020,월,11:00:00,12:15:00,18417
5297,5020,수,09:30:00,10:45:00,18417
5298,5021,금,16:00:00,17:15:00,18417
5299,5021,금,17:30:00,18:45:00,18417
5300,5022,화,11:00:00,12:15:00,18102
5301,5022,목,09:30:00,10:45:00,18102
5302,5023,화,09:30:00,10:45:00,18417
5303,5023,목,11:00:00,12:15:00,18417
5304,5024,목,16:00:00,17:15:00,18417
5305,5024,목,17:30:00,18:45:00,18417
5306,5025,화,11:00:00,12:15:00,18417
5307,5025,목,09:30:00,10:45:00,18417
5308,5026,화,09:30:00,10:45:00,18102
5309,5026,목,11:00:00,12:15:00,18102
5310,5027,화,16:00:00,17:15:00,18417
5311,5027,화,17:30:00,18:45:00,18417
5312,5028,화,13:00:00,14:15:00,18417
5313,5028,화,14:30:00,15:45:00,18417
5314,5029,월,14:30:00,15:45:00,18417
5315,5029,수,14:30:00,15:45:00,18417
5316,5031,화,13:00:00,14:15:00,18104
5317,5031,화,14:30:00,15:45:00,18104
5318,5032,화,16:00:00,17:15:00,18102
5319,5032,화,17:30:00,18:45:00,18102
5320,5033,화,14:30:00,15:45:00,3423
5321,5033,목,14:30:00,15:45:00,3423
5322,5034,월,16:00:00,17:15:00,18310
5323,5034,수,17:30:00,18:45:00,18310
5324,5035,금,13:00:00,14:15:00,7215
5325,5035,금,14:30:00,15:45:00,7215
5326,5036,금,13:00:00,14:15:00,3423
5327,5036,금,14:30:00,15:45:00,3423
5328,5037,월,13:00:00,14:15:00,3203
5329,5037,수,13:00:00,14:15:00,3203
5330,5038,월,14:30:00,15:45:00,3204
5331,5038,수,14:30:00,15:45:00,3204
5332,5039,월,14:30:00,15:45:00,18103
5333,5039,수,14:30:00,15:45:00,18103
5334,5040,월,13:00:00,14:15:00,18421
5335,5040,수,13:00:00,14:15:00,18421
5336,5041,월,14:30:00,15:45:00,18519
5337,5041,수,14:30:00,15:45:00,18519
5338,5042,월,16:00:00,17:15:00,7215
5339,5042,수,17:30:00,18:45:00,7215
5340,5044,월,11:00:00,12:15:00,7215
5341,5044,수,09:30:00,10:45:00,7215
5342,5045,금,09:30:00,10:45:00,7215
5343,5045,금,11:00:00,12:15:00,7215
5344,5046,화,13:00:00,14:15:00,17201
5345,5046,목,13:00:00,14:15:00,17201
5346,5047,금,13:00:00,14:15:00,17201
5347,5047,금,14:30:00,15:45:00,17201
5348,5048,화,11:00:00,12:15:00,17201
5349,5048,목,09:30:00,10:45:00,17201
5350,5049,화,16:00:00,17:15:00,17201
5351,5049,화,17:30:00,18:45:00,17201
5352,5050,목,16:00:00,17:15:00,18102
5353,5050,목,17:30:00,18:45:00,18102
5354,5051,화,09:30:00,10:45:00,17201
5355,5051,목,11:00:00,12:15:00,17201
5356,5052,금,09:30:00,10:45:00,17201
5357,5052,금,11:00:00,12:15:00,17201
5358,5053,월,17:30:00,18:45:00,17201
5359,5053,수,16:00:00,17:15:00,17201
5360,5055,금,16:00:00,17:15:00,10202
5361,5055,금,17:30:00,18:45:00,10202
5362,5056,금,16:00:00,17:15:00,10201
5363,5056,금,17:30:00,18:45:00,10201
5364,5057,화,14:30:00,15:45:00,10202
5365,5057,목,14:30:00,15:45:00,10202
5366,5058,화,09:30:00,10:45:00,10301
5367,5058,화,11:00:00,12:15:00,10301
5368,5059,금,13:00:00,14:15:00,10301
5369,5059,금,14:30:00,15:45:00,10301
5370,5060,목,16:00:00,17:15:00,10301
5371,5060,목,17:30:00,18:45:00,10301
5372,5061,금,16:00:00,17:15:00,90010
5373,5061,금,17:30:00,18:45:00,90010
5374,5062,화,16:00:00,17:15:00,10301
5375,5062,화,17:30:00,18:45:00,10301
5376,5063,목,16:00:00,17:15:00,10206
5377,5063,목,17:30:00,18:45:00,10206
5378,5064,수,16:00:00,17:15:00,10201
5379,5064,수,17:30:00,18:45:00,10201
5380,5065,금,13:00:00,14:15:00,10201
5381,5065,금,14:30:00,15:45:00,10201
5382,5066,수,09:30:00,10:45:00,90010
5383,5066,수,11:00:00,12:15:00,90010
5384,5067,금,09:30:00,10:45:00,10201
5385,5067,금,11:00:00,12:15:00,10201
5386,5068,수,13:00:00,14:15:00,90010
5387,5068,수,14:30:00,15:45:00,90010
5388,5070,금,09:30:00,10:45:00,10202
5389,5070,금,11:00:00,12:15:00,10202
5390,5072,월,13:00:00,14:15:00,8101
5391,5072,수,13:00:00,14:15:00,8101
5392,5073,월,14:30:00,15:45:00,18422
5393,5073,수,14:30:00,15:45:00,18422
5394,5074,월,09:30:00,10:45:00,7315
5395,5074,수,11:00:00,12:15:00,7315
5396,5075,월,11:00:00,12:15:00,7315
5397,5075,수,09:30:00,10:45:00,7315
5398,5077,목,16:00:00,17:15:00,7108
5399,5078,금,16:00:00,17:15:00,7315
5400,5078,금,17:30:00,18:45:00,7315
5401,5080,화,14:30:00,15:45:00,7315
5402,5080,목,14:30:00,15:45:00,7315
5403,5082,화,11:00:00,12:15:00,7315
5404,5082,목,09:30:00,10:45:00,7315
5405,5083,화,09:30:00,10:45:00,7315
5406,5083,목,11:00:00,12:15:00,7315
5407,5084,화,09:30:00,10:45:00,7108
5408,5084,목,11:00:00,12:15:00,7108
5409,5085,월,13:00:00,14:15:00,7202
5410,5085,수,13:00:00,14:15:00,7202
5411,5086,화,09:30:00,10:45:00,7202
5412,5086,목,11:00:00,12:15:00,7202
5413,5087,금,13:00:00,14:15:00,7202
5414,5087,금,14:30:00,15:45:00,7202
5415,5088,월,11:00:00,12:15:00,7202
5416,5088,수,09:30:00,10:45:00,7202
5417,5089,월,13:00:00,14:15:00,7203
5418,5089,수,13:00:00,14:15:00,7203
5419,5090,화,13:00:00,14:15:00,7202
5420,5090,목,13:00:00,14:15:00,7202
5421,5091,화,16:00:00,17:15:00,7203
5422,5091,화,17:30:00,18:45:00,7203
5423,5092,월,14:30:00,15:45:00,7202
5424,5092,수,14:30:00,15:45:00,7202
5425,5094,월,14:30:00,15:45:00,18520
5426,5094,수,14:30:00,15:45:00,18520
5427,5095,월,14:30:00,15:45:00,18420-1
5428,5095,수,14:30:00,15:45:00,18420-1
5429,5096,화,09:30:00,10:45:00,18212
5430,5096,목,11:00:00,12:15:00,18212
5431,5097,월,13:00:00,14:15:00,18420-1
5432,5097,수,13:00:00,14:15:00,18420-1
5433,5098,화,09:30:00,10:45:00,18211-1
5434,5098,목,11:00:00,12:15:00,18211-1
5435,5099,금,09:30:00,10:45:00,18421
5436,5099,금,11:00:00,12:15:00,18421
5437,5100,월,09:30:00,10:45:00,18309
5438,5100,수,11:00:00,12:15:00,18309
5439,5101,월,11:00:00,12:15:00,18424
5440,5101,수,09:30:00,10:45:00,18424
5441,5102,월,13:00:00,14:15:00,18521
5442,5102,수,13:00:00,14:15:00,18521
5443,5103,월,13:00:00,14:15:00,18312
5444,5103,수,13:00:00,14:15:00,18312
5445,5104,화,13:00:00,14:15:00,18521
5446,5104,목,13:00:00,14:15:00,18521
5447,5105,화,16:00:00,17:15:00,18424
5448,5105,화,17:30:00,18:45:00,18424
5449,5106,월,17:30:00,18:45:00,18521
5450,5106,수,16:00:00,17:15:00,18521
5451,5107,화,16:00:00,17:15:00,18314
5452,5107,화,17:30:00,18:45:00,18314
5453,5108,월,09:30:00,10:45:00,18419
5454,5108,수,11:00:00,12:15:00,18419
5455,5109,월,11:00:00,12:15:00,18419
5456,5109,수,09:30:00,10:45:00,18419
5457,5110,화,11:00:00,12:15:00,18314
5458,5110,목,09:30:00,10:45:00,18314
5459,5111,화,09:30:00,10:45:00,18422
5460,5111,목,11:00:00,12:15:00,18422
5461,5112,목,16:00:00,17:15:00,18422
5462,5112,목,17:30:00,18:45:00,18422
5463,5113,월,17:30:00,18:45:00,18314
5464,5113,수,16:00:00,17:15:00,18314
5465,5114,화,14:30:00,15:45:00,18312
5466,5114,목,14:30:00,15:45:00,18312
5467,5115,월,16:00:00,17:15:00,18312
5468,5115,수,17:30:00,18:45:00,18312
5469,5116,목,16:00:00,17:15:00,18308
5470,5116,목,17:30:00,18:45:00,18308
5471,5117,월,11:00:00,12:15:00,18425
5472,5117,수,09:30:00,10:45:00,18425
5473,5118,월,14:30:00,15:45:00,18419
5474,5118,수,14:30:00,15:45:00,18419
5475,5119,화,11:00:00,12:15:00,18419
5476,5119,목,09:30:00,10:45:00,18419
5477,5120,화,13:00:00,14:15:00,18312
5478,5120,목,13:00:00,14:15:00,18312
5479,5121,화,14:30:00,15:45:00,18419
5480,5121,목,14:30:00,15:45:00,18419
5481,5122,목,16:00:00,17:15:00,18521
5482,5122,목,17:30:00,18:45:00,18521
5483,5123,월,16:00:00,17:15:00,18422
5484,5123,수,17:30:00,18:45:00,18422
5485,5124,월,09:30:00,10:45:00,18520
5486,5124,수,11:00:00,12:15:00,18520
5487,5125,월,11:00:00,12:15:00,18520
5488,5125,수,09:30:00,10:45:00,18520
5489,5126,금,13:00:00,14:15:00,18419
5490,5126,금,14:30:00,15:45:00,18419
5491,5127,화,09:30:00,10:45:00,18312
5492,5127,목,11:00:00,12:15:00,18312
5493,5128,월,14:30:00,15:45:00,18424
5494,5128,수,14:30:00,15:45:00,18424
5495,5129,화,11:00:00,12:15:00,18422
5496,5130,월,13:00:00,14:15:00,18424
5497,5130,수,13:00:00,14:15:00,18424
5498,5131,화,13:00:00,14:15:00,18424
5499,5131,화,14:30:00,15:45:00,18424
5500,5132,목,16:00:00,17:15:00,18424
5501,5132,목,17:30:00,18:45:00,18424
5502,5133,목,13:00:00,14:15:00,18307
5503,5133,목,14:30:00,15:45:00,18307
5504,5134,월,11:00:00,12:15:00,18307
5505,5134,수,09:30:00,10:45:00,18307
5506,5135,화,11:00:00,12:15:00,18521
5507,5136,월,16:00:00,17:15:00,18314
5508,5136,수,17:30:00,18:45:00,18314
5509,5137,월,14:30:00,15:45:00,18521
5510,5137,수,14:30:00,15:45:00,18521
5511,5138,목,16:00:00,17:15:00,18307
5512,5138,목,17:30:00,18:45:00,18307
5513,5139,목,13:00:00,14:15:00,18424
5514,5139,목,14:30:00,15:45:00,18424
5515,5140,목,16:00:00,17:15:00,18419
5516,5140,목,17:30:00,18:45:00,18419
5517,5141,월,13:00:00,14:15:00,18422
5518,5141,수,13:00:00,14:15:00,18422
5519,5142,금,09:30:00,10:45:00,18424
5520,5142,금,11:00:00,12:15:00,18424
5521,5143,화,09:30:00,10:45:00,18419
5522,5143,목,11:00:00,12:15:00,18419
5523,5144,월,14:30:00,15:45:00,18312
5524,5144,수,14:30:00,15:45:00,18312
5525,5145,월,09:30:00,10:45:00,18312
5526,5145,수,11:00:00,12:15:00,18312
5527,5146,월,11:00:00,12:15:00,18312
5528,5146,수,09:30:00,10:45:00,18312
5529,5147,금,09:30:00,10:45:00,18314
5530,5147,금,11:00:00,12:15:00,18314
5531,5148,화,13:00:00,14:15:00,18209
5532,5148,화,14:30:00,15:45:00,18209
5533,5149,화,13:00:00,14:15:00,18421
5534,5149,화,14:30:00,15:45:00,18521
5535,5150,월,17:30:00,18:45:00,18422
5536,5150,수,16:00:00,17:15:00,18422
5537,5151,화,09:30:00,10:45:00,18314
5538,5151,목,11:00:00,12:15:00,18314
5539,5152,화,16:00:00,17:15:00,18422
5540,5152,화,17:30:00,18:45:00,18422
5541,5153,월,11:00:00,12:15:00,18422
5542,5153,수,09:30:00,10:45:00,18422
5543,5154,금,09:30:00,10:45:00,18419
5544,5154,금,11:00:00,12:15:00,18419
5545,5156,화,14:30:00,15:45:00,18314
5546,5156,목,14:30:00,15:45:00,18314
5547,5157,화,09:30:00,10:45:00,18418
5548,5157,목,11:00:00,12:15:00,18418
5549,5158,화,11:00:00,12:15:00,18418
5550,5158,목,09:30:00,10:45:00,18418
5551,5166,월,11:00:00,12:15:00,18314
5552,5166,수,09:30:00,10:45:00,18314
5553,5167,월,09:30:00,10:45:00,18314
5554,5167,수,11:00:00,12:15:00,18314
5555,5168,화,14:30:00,15:45:00,18422
5556,5168,목,14:30:00,15:45:00,18422
5557,5169,화,16:00:00,17:15:00,18312
5558,5169,화,17:30:00,18:45:00,18312
5559,5170,화,09:30:00,10:45:00,18424
5560,5170,목,11:00:00,12:15:00,18424
5561,5171,화,13:00:00,14:15:00,18419
5562,5171,목,13:00:00,14:15:00,18419
5563,5172,화,11:00:00,12:15:00,18312
5564,5172,목,09:30:00,10:45:00,18312
5565,5173,월,13:00:00,14:15:00,18314
5566,5173,수,13:00:00,14:15:00,18314
5567,5174,월,09:30:00,10:45:00,18422
5568,5174,수,11:00:00,12:15:00,18422
5569,5175,월,14:30:00,15:45:00,18314
5570,5175,수,14:30:00,15:45:00,18314
5571,5176,월,09:30:00,10:45:00,18424
5572,5176,수,11:00:00,12:15:00,18424
5573,5177,금,13:00:00,14:15:00,18314
5574,5177,금,14:30:00,15:45:00,18314
5575,5178,금,13:00:00,14:15:00,18422
5576,5178,금,14:30:00,15:45:00,18422
5577,5179,금,13:00:00,14:15:00,18308
5578,5179,금,14:30:00,15:45:00,18308
5579,5180,금,13:00:00,14:15:00,18307
5580,5180,금,14:30:00,15:45:00,18307
5581,5181,금,13:00:00,14:15:00,18424
5582,5181,금,14:30:00,15:45:00,18424
5583,5182,화,11:00:00,12:15:00,18209
5584,5182,목,09:30:00,10:45:00,18209
5585,5183,월,13:00:00,14:15:00,18419
5586,5183,수,13:00:00,14:15:00,18419
5587,5184,목,16:00:00,17:15:00,18425
5588,5184,목,17:30:00,18:45:00,18425
5589,5185,화,16:00:00,17:15:00,18425
5590,5185,화,17:30:00,18:45:00,18425
5591,5186,월,09:30:00,10:45:00,18425
5592,5186,수,11:00:00,12:15:00,18425
5593,5187,월,13:00:00,14:15:00,18425
5594,5187,수,13:00:00,14:15:00,18425
5595,5188,화,13:00:00,14:15:00,18425
5596,5188,화,14:30:00,15:45:00,18425
5597,5189,월,16:00:00,17:15:00,7315
5598,5189,수,17:30:00,18:45:00,7315
5599,5190,월,17:30:00,18:45:00,7315
5600,5190,수,16:00:00,17:15:00,7315
5601,5191,월,17:30:00,18:45:00,7203
5602,5191,수,16:00:00,17:15:00,7203
5603,5192,월,16:00:00,17:15:00,7203
5604,5192,수,17:30:00,18:45:00,7203
5605,5212,월,09:30:00,10:45:00,18424
5606,5212,월,11:00:00,12:15:00,18424
5607,5216,월,09:30:00,10:45:00,18521
5608,5216,월,11:00:00,12:15:00,18521
5609,5216,화,09:30:00,10:45:00,18521
5610,5216,화,11:00:00,12:15:00,18521
5611,5216,수,09:30:00,10:45:00,18521
5612,5216,수,11:00:00,12:15:00,18521
5613,5216,목,09:30:00,10:45:00,18521
5614,5216,목,11:00:00,12:15:00,18521
5615,5216,금,09:30:00,10:45:00,18521
5616,5216,금,11:00:00,12:15:00,18521
5617,5250,월,13:00:00,14:15:00,18422
5618,5250,월,14:30:00,15:45:00,18422
5619,5250,화,13:00:00,14:15:00,18422
5620,5250,화,14:30:00,15:45:00,18422
5621,5250,수,13:00:00,14:15:00,18422
5622,5250,수,14:30:00,15:45:00,18422
5623,5250,목,13:00:00,14:15:00,18422
5624,5250,목,14:30:00,15:45:00,18422
5625,5250,금,13:00:00,14:15:00,18422
5626,5250,금,14:30:00,15:45:00,18422
5627,5266,월,13:00:00,14:15:00,20404
5628,5266,월,14:30:00,15:45:00,20404
5629,5266,화,13:00:00,14:15:00,20404
5630,5266,화,14:30:00,15:45:00,20404
5631,5266,수,13:00:00,14:15:00,20404
5632,5266,수,14:30:00,15:45:00,20404
5633,5266,목,13:00:00,14:15:00,20404
5634,5266,목,14:30:00,15:45:00,20404
5635,5266,금,13:00:00,14:15:00,20404
5636,5266,금,14:30:00,15:45:00,20404
5637,5293,금,16:00:00,17:15:00,3308
5638,5293,금,17:30:00,18:45:00,3308
5639,5294,금,13:00:00,14:15:00,3308
5640,5294,금,14:30:00,15:45:00,3308
5641,5295,화,13:00:00,14:40:00,10205
5642,5296,금,13:00:00,14:15:00,3412
5643,5296,금,14:30:00,15:45:00,3412
5644,5297,월,13:00:00,14:15:00,3408
5645,5297,수,13:00:00,14:15:00,3408
5646,5298,월,14:30:00,15:45:00,3408
5647,5298,수,14:30:00,15:45:00,3408
5648,5299,화,09:30:00,10:45:00,3505
5649,5299,목,11:00:00,12:15:00,3505
5650,5300,월,11:00:00,12:15:00,10203
5651,5300,수,09:30:00,10:45:00,10203
5652,5301,금,09:30:00,10:45:00,20404
5653,5301,금,11:00:00,12:15:00,20404
5654,5302,월,17:30:00,18:20:00,4105
5655,5302,수,16:00:00,16:50:00,4105
5656,5303,월,14:30:00,15:20:00,채플실
5657,5304,수,14:30:00,15:20:00,채플실
5658,5305,월,16:00:00,16:50:00,채플실
5659,5306,수,16:00:00,16:50:00,채플실
5660,5307,화,17:30:00,19:10:00,18420
5661,5308,화,13:00:00,14:15:00,18418
5662,5308,화,14:30:00,15:45:00,18418
5663,5309,화,13:00:00,14:15:00,18520
5664,5309,화,14:30:00,15:45:00,18520
5665,5310,금,13:00:00,14:15:00,18211
5666,5310,금,14:30:00,15:45:00,18211
5667,5311,월,17:30:00,18:20:00,채플실
5668,5312,월,17:30:00,18:20:00,4107
5669,5313,금,13:00:00,14:15:00,18212
5670,5313,금,14:30:00,15:45:00,18212
5671,5314,금,13:00:00,14:40:00,7215
5672,5315,화,11:00:00,12:40:00,18420
5673,5316,목,13:00:00,14:40:00,18420
5674,5317,수,11:00:00,12:40:00,18420
5675,5318,금,17:30:00,19:10:00,7215
5676,5429,화,11:00:00,12:15:00,18519
5677,5429,목,09:30:00,10:45:00,18519
5678,5430,화,09:30:00,10:45:00,18212
5679,5430,목,11:00:00,12:15:00,18212
5680,5431,금,16:00:00,17:15:00,3308
5681,5431,금,17:30:00,18:45:00,3308
5682,5432,화,11:00:00,12:15:00,3505
5683,5432,목,09:30:00,10:45:00,3505
5684,5433,월,14:30:00,15:45:00,3408
5685,5433,수,14:30:00,15:45:00,3408
5686,5434,금,13:00:00,14:15:00,3308
5687,5434,금,14:30:00,15:45:00,3308
5688,5435,화,13:00:00,14:15:00,3308
5689,5435,화,14:30:00,15:45:00,3308
5690,5436,금,13:00:00,14:15:00,3408
5691,5436,금,14:30:00,15:45:00,3408
5692,5437,월,13:00:00,14:15:00,3408
5693,5437,수,13:00:00,14:15:00,3408
5694,5438,금,09:30:00,10:45:00,18307
5695,5438,금,11:00:00,12:15:00,18307
5696,5439,월,17:30:00,18:20:00,4105
5697,5439,수,16:00:00,16:50:00,4105
5698,5440,월,14:30:00,15:20:00,채플실
5699,5441,수,14:30:00,15:20:00,채플실
5700,5442,월,16:00:00,16:50:00,채플실
5701,5443,수,16:00:00,16:50:00,채플실
5702,5444,화,11:00:00,12:40:00,3321
5703,5445,월,16:00:00,17:15:00,18106
5704,5445,수,17:30:00,18:45:00,18106
5705,5446,수,13:00:00,14:40:00,18421
5706,5447,월,11:00:00,12:40:00,18211
5707,5448,화,11:00:00,12:40:00,18520
5708,5449,수,17:30:00,19:10:00,18421
5709,5450,목,13:00:00,14:40:00,18421
5710,5451,화,17:30:00,19:10:00,18520
5711,5452,월,17:30:00,19:10:00,18211
5712,5453,월,17:30:00,18:20:00,4107
5713,5454,월,17:30:00,18:20:00,채플실
5714,5455,금,14:30:00,15:45:00,18420
5715,5455,금,16:00:00,17:15:00,18420
5716,5646,목,13:00:00,14:15:00,18420
5717,5646,목,14:30:00,15:45:00,18420
5718,5647,화,13:00:00,14:15:00,18212
5719,5647,화,14:30:00,15:45:00,18212
5720,5648,수,16:00:00,17:15:00,20404
5721,5650,월,13:00:00,14:15:00,18212
5722,5650,수,13:00:00,14:15:00,18212
5723,5653,금,11:00:00,12:40:00,3207
5724,5654,월,13:00:00,14:15:00,3423
5725,5656,월,13:00:00,14:15:00,10204
5726,5656,월,14:30:00,15:45:00,10301
5727,5657,월,14:30:00,15:45:00,3423
5728,5658,화,13:00:00,14:15:00,18520
5729,5658,화,14:30:00,15:45:00,18520
5730,5659,목,13:00:00,14:15:00,18211
5731,5659,목,14:30:00,15:45:00,18211
5732,5661,월,11:00:00,12:15:00,20403
5733,5661,수,09:30:00,10:45:00,20403
5734,5664,월,09:30:00,10:45:00,7215
5735,5664,수,11:00:00,12:15:00,7215
5736,5665,목,13:00:00,14:15:00,18212
5737,5665,목,14:30:00,15:45:00,18212
5738,5666,화,13:00:00,14:15:00,3321
5739,5666,목,13:00:00,14:15:00,3321
5740,5667,금,09:30:00,10:45:00,10204
5741,5667,금,11:00:00,12:15:00,10204
5742,5668,화,13:00:00,14:15:00,18519
5743,5668,화,14:30:00,15:45:00,18519
5744,5669,금,09:30:00,10:45:00,10301
5745,5669,금,11:00:00,12:15:00,10301
5746,5670,목,09:30:00,10:45:00,10301
5747,5670,목,11:00:00,12:15:00,10301
5748,5671,목,13:00:00,14:15:00,10301
5749,5671,목,14:30:00,15:45:00,10301
5750,5672,화,13:00:00,14:15:00,10201
5751,5672,화,14:30:00,15:45:00,10201
5752,5675,화,16:00:00,17:15:00,7215
5753,5675,화,17:30:00,18:45:00,7215
5754,5677,화,13:00:00,14:15:00,8101
5755,5677,목,13:00:00,14:15:00,8101
5756,5678,월,14:30:00,15:45:00,3308
5757,5678,수,14:30:00,15:45:00,3308
5758,5679,목,16:00:00,17:15:00,18519
5759,5679,목,17:30:00,18:45:00,18519
5760,5680,화,16:00:00,17:15:00,18420
5761,5680,화,17:30:00,18:45:00,18420
5762,5681,금,13:00:00,14:40:00,7215
5763,5682,목,13:00:00,14:40:00,3423
5764,5683,수,13:00:00,14:40:00,18211
5765,5684,금,11:00:00,12:40:00,18211
5766,5685,수,17:30:00,19:10:00,18211
5767,5686,금,17:30:00,19:10:00,4107
5768,5687,월,13:00:00,14:40:00,4107
5769,5688,금,16:00:00,17:15:00,3505
5770,5688,금,17:30:00,18:45:00,3505
5771,5689,월,16:00:00,16:50:00,4107
5772,5690,월,16:00:00,16:50:00,4105
5773,5691,월,16:00:00,16:50:00,3410
5774,5692,월,16:00:00,16:50:00,20502
5775,5693,월,16:00:00,16:50:00,3408
5776,5694,월,16:00:00,16:50:00,3407
5777,5695,월,16:00:00,16:50:00,3405
5778,5696,월,16:00:00,16:50:00,3406
5779,5697,월,16:00:00,16:50:00,3411
5780,5698,월,16:00:00,16:50:00,3308
5781,5699,월,18:50:00,19:40:00,18101
5782,5700,수,18:50:00,19:40:00,18101
5783,5701,월,18:50:00,19:40:00,3204
5784,5702,월,18:50:00,19:40:00,3409
5785,5703,월,18:50:00,19:40:00,3412
5786,5704,화,18:50:00,19:40:00,3408
5787,5705,수,16:00:00,16:50:00,18104
5788,5706,월,17:30:00,18:20:00,20308
5789,5707,월,17:30:00,18:20:00,20502
5790,5708,월,17:30:00,18:20:00,20401
5791,5709,월,16:00:00,16:50:00,18104
5792,5710,월,16:00:00,16:50:00,18102
5793,5711,월,16:00:00,16:50:00,18103
5794,5712,월,16:00:00,16:50:00,18110
5795,5713,화,16:00:00,16:50:00,3411
5796,5714,수,16:00:00,16:50:00,3412
5797,5715,수,18:50:00,19:40:00,3506
5798,5716,수,16:00:00,16:50:00,20505
5799,5717,월,16:00:00,16:50:00,20507
5800,5718,수,16:00:00,16:50:00,3411
5801,5719,수,16:00:00,16:50:00,3505
5802,5720,수,16:00:00,16:50:00,3408
5803,5721,수,16:00:00,16:50:00,3407
5804,5722,수,16:00:00,16:50:00,3506
5805,5723,수,16:00:00,16:50:00,18102
5806,5724,수,16:00:00,16:50:00,18103
5807,5725,수,16:00:00,16:50:00,18101
5808,5726,수,16:00:00,16:50:00,18420-1
5809,5727,수,16:00:00,16:50:00,18211-1
5810,5728,수,16:00:00,16:50:00,18106
5811,5729,목,11:00:00,11:50:00,3206
5812,5730,화,17:30:00,18:20:00,18519
5813,5731,화,17:30:00,18:20:00,18420-1
5814,5732,수,16:00:00,16:50:00,20506
5815,5733,수,16:00:00,16:50:00,20502
5816,5734,수,16:00:00,16:50:00,18418
5817,5735,수,16:00:00,16:50:00,3403
5818,5736,수,16:00:00,16:50:00,3409
5819,5737,수,16:00:00,16:50:00,3410
5820,5738,수,16:00:00,16:50:00,3406
5821,5739,수,16:00:00,16:50:00,3321
5822,5740,수,16:00:00,16:50:00,3405
5823,5741,수,16:00:00,16:50:00,8110
5824,5742,월,17:30:00,18:20:00,8101
5825,5743,수,17:30:00,18:20:00,8110
5826,5744,수,16:00:00,16:50:00,18212-1
5827,5745,월,17:30:00,18:20:00,18101
5828,5746,수,16:00:00,16:50:00,8101
5829,5747,월,17:30:00,18:20:00,3201
5830,5748,월,17:30:00,18:20:00,3203
5831,5749,월,17:30:00,18:20:00,3204
5832,5750,수,17:30:00,18:20:00,3405
5833,5751,수,17:30:00,18:20:00,3408
5834,5752,수,17:30:00,18:20:00,3321
5835,5753,수,17:30:00,18:20:00,3409
5836,5754,화,16:00:00,17:15:00,18211
5837,5754,화,17:30:00,18:45:00,18211
5838,5755,월,13:00:00,14:15:00,7215
5839,5755,수,13:00:00,14:15:00,7215
5840,5756,화,13:00:00,14:15:00,3203
5841,5757,화,13:00:00,14:15:00,18212-1
5842,5757,화,14:30:00,15:45:00,18212-1
